CODE,ZONE,STATE,TOWN,PROVIDER,ADDRESS,CAT,PLAN,SPECIALTY
,SOUTH SOUTH,RIVERS,PHC,MAMUZO HOSPITAL (DENTAL),15 DR. TONY CHUKWU STREET OFF ALCON ROAD(WOJI) OFF PETER ODILI ROAD,D,PLUS & HIGHER,DENTAL
90128508,SOUTH SOUTH,RIVERS,PHC,MARIE STOPES MEDICAL CENTRE,"25 NSIRIM ROAD, HAPPY FOOD BAKERY, OBIA AKPOR",E,PLUS MINI,GENERAL MEDICINE
90128388,SOUTH SOUTH,RIVERS,PHC,MARINA SPECIALIST HOSPITAL,"ODUM CLOSE, OFF 1, CHIEF OGBEYE STREET, OFF EASTERN BY-PASS, PORT HARCOURT.",C,PRO & HIGHER,GENERAL MEDICINE
90128658,SOUTH SOUTH,RIVERS,OBIA/AKPOR,MARYLAND HEALTH CARE,"14 ELECHI AMADI ROAD, RUMUOKWURUSI",D,PLUS & HIGHER,GENERAL MEDICINE
90129353,SOUTH SOUTH,RIVERS,PHC,MAYORS CLINIC LIMITED,"5 FUTO AVENUE RUMUODARA, OMEGA HOUSE BUS STOP, RUMUODARA",D,PLUS & HIGHER,GENERAL MEDICINE
90128855,SOUTH SOUTH,RIVERS,PH,MCLAWSON SPECIALIST CLINIC,"11A ABUA STREET, RUMUIBEKWE HOUSING ESTATE",C,PRO & HIGHER,GENERAL MEDICINE
90129304,SOUTH SOUTH,RIVERS,PHC WOJI,MEDINET HOSPITAL,"29 OGBATAI ROAD, OFF TOWN HALL, WOJI, PORT HARCOURT",D,PLUS & HIGHER,GENERAL MEDICINE
90128977,SOUTH SOUTH,RIVERS,OBIA/AKPOR,MERCY LAND SPECIALIST HOSPITAL,"OPPOSITE CONOIL PETROL STATION, BEFORE NAPOLI JUNCTION, EAST/WEST ROAD, PORT HARCOURT",E,PLUS MINI,GENERAL MEDICINE
7000579,SOUTH SOUTH,RIVERS,PHC,MERIDIAN HOSPITAL,"21 IGBOKWE STREET, D/LINE,",C,PRO & HIGHER,GENERAL MEDICINE
90128525,SOUTH SOUTH,RIVERS,PHC,METROPOLITAN CLINIC,"NUMBER 6, 2ND AVENUE, FEDERAL HOUSING ESTATE AGIP MILE 4",D,PLUS & HIGHER,GENERAL MEDICINE
45028105,SOUTH SOUTH,RIVERS,PHC,MIMA DENTAL CLINIC,"2/4 RAYMOND MORGAN STREET, PETER ODILI ROAD, PORT HARCOURT",D,PLUS & HIGHER,DENTAL
90128191,SOUTH SOUTH,RIVERS,PHC,MINDAID CLINICAL SERVICES P.D,8 RUMUOGBA ESTATE ROAD,C,PRO & HIGHER,GENERAL MEDICINE
90128884,SOUTH SOUTH,RIVERS,PHC,MIREVA MEDICAL SERVICES AND DIAGNOSTICS LIMITED,"KINGZY FOUNDATION COMPLEX, 100A EAST WEST ROAD RUMUODARA",E,PLUS MINI,GENERAL MEDICINE
90128150,SOUTH SOUTH,RIVERS,PHC,MIZPAH MEDICAL CENTRE,"PLOT 54 FIRST ROAD, OFF LNG ROAD, AMADI AMA RESIDENTIAL LAYOUT",E,PLUS MINI,GENERAL MEDICINE
90129137,SOUTH SOUTH,RIVERS,PHC,MONCORDEL CLINIC AND DIAGNOSTICS CENTRE,"126B, UYO STREET, BY STADIUM ROAD, PORTHARCOURT",D,PLUS & HIGHER,GENERAL MEDICINE
40028063,SOUTH SOUTH,RIVERS,PHC,MOORFIELD OPTOMETRY,NO 9 GLORY CLOSE ELIOZU AIR FORCE NEW LAYOUT RUKPAKWULUSI,D,PLUS & HIGHER,OPTICAL
7000034,SOUTH SOUTH,RIVERS,PHC,MORNING STAR HOSPITAL,"19 21 ISIOKPO STREET, D LINE, PORT HARCOURT",D,PLUS & HIGHER,GENERAL MEDICINE
7000034,SOUTH SOUTH,RIVERS,BONNY,MORNING STAR HOSPITAL,75 KING PEREKULE STREET (NEW ROAD) OPPOSITE ECO BANK,D,PLUS & HIGHER,GENERAL MEDICINE
7000034,SOUTH SOUTH,RIVERS,ONNE,MORNING STAR HOSPITAL,95 HARBOUR ROAD,D,PLUS & HIGHER,GENERAL MEDICINE
4000102,SOUTH SOUTH,RIVERS,PHC,MORNINGSTAR EYE CLINIC AND OPTICAL SERVICES                 ,"NO 67 RUMUOLA RD,OPP SCHOOL OF ARTS & SCIENCE BY GITELLE PRESS RUMUOLA, P.H.",D,PLUS & HIGHER,OPTICAL
7000758,SOUTH SOUTH,RIVERS,PHC,MYRA DENTAL CLINIC (NIG) LTD,"CLOSE 2, BLOCK 8B, ELEKAHIA HOUSING ESTATE PORT HARCOURT",B,MAX & HIGHER,DENTAL
90328002,SOUTH SOUTH,RIVERS,PHC,NECTAR MEDICAL AND FERTILITY CENTRE,MANDELA ESTATE RUMUIGBO,B,MAX & HIGHER,GENERAL MEDICINE
45028147,SOUTH SOUTH,RIVERS,BONNY,NEOTRESTLE DENTAL CLINIC,"7 NEW ROAD, YOUNG CHRISTIAN BUS STOP, BONNY ISLAND, RIVERS STATE",D,PLUS & HIGHER,DENTAL
90128269,SOUTH SOUTH,RIVERS,PHC,NEW HEIGHTS COSULTANTS,PLOT 200 RUMUOGBA ESTATE BY BRIDGE BUS STOP BESIDE GENESIS GUEST HOUSE RUMUOGBA,D,PLUS & HIGHER,GENERAL MEDICINE
7000591,SOUTH SOUTH,RIVERS,PHC,NEW MILE ONE HOSPITAL,"15, EMENIKE STREET, M/I DIOBU, PORT HARCOURT, RIVERS.",C,PRO & HIGHER,GENERAL MEDICINE
6000122,SOUTH SOUTH,RIVERS,PHC,NEW ORLINS CLINIC,"3 ETIM OKPOYO CLOSE OPP AIR FORCE MARKET,, RUMUOMASI. PORT HARCOURT, RIVERS",B,MAX & HIGHER,GENERAL MEDICINE
4000156,SOUTH SOUTH,RIVERS,PHC,NIGER OPTICALS SERVICES,18 EMENIKE ROAD,D,PLUS & HIGHER,OPTICAL
90128898,SOUTH SOUTH,RIVERS,PHC,NIGERIAN AIRFORCE NAF REFERENCE HOSPITAL,"AIRFORCE BASE, ABA ROAD",E,PLUS MINI,GENERAL MEDICINE
90128395,SOUTH SOUTH,RIVERS,PHC,NNIHI MEDICALS,,C,PRO & HIGHER,GENERAL MEDICINE
7000599,SOUTH SOUTH,RIVERS,PHC,NOBLE MEDICAL CONSULTANTS AND FERTILITY HOSPITAL,"2 LOVE CLOSE, OFF ODARANWERE ROAD, OPP LARRITEL HOTEL, MGBUOBA",B,PRO & HIGHER,GENERAL MEDICINE
7000132,SOUTH SOUTH,RIVERS,PHC,NOBSAMS HOSPITAL,"44 TRANS AMADI ROAD, OGINIGBA",E,PLUS MINI,GENERAL MEDICINE
90128397,SOUTH SOUTH,RIVERS,PHC,NOVEL HOPE FERTILITY,,C,PRO & HIGHER,GENERAL MEDICINE
40028032,SOUTH SOUTH,RIVERS,PHC WOJI,NOVELTY EYE CARE,"2 LIFT UP CLOSE, OFF EZE GBAKAGBAKA WOJI",D,PLUS & HIGHER,OPTICAL
90128867,SOUTH SOUTH,RIVERS,PHC,NUELLA HOSPITAL,"NO. 9 RUMUPARAELI STREET, OLD GRA PORTHARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
90128398,SOUTH SOUTH,RIVERS,PHC,OBANI CLINIC,"77B WOJI ROAD, GRA, PHASE 11",C,PRO & HIGHER,GENERAL MEDICINE
90128043,SOUTH SOUTH,RIVERS,PHC,OFURE SPECIALIST,PLOT 65 OKPORO ROAD BEHIND ECOBANK OFF ABA ROAD ARTILLERY,C,PRO & HIGHER,GENERAL MEDICINE
45028104,SOUTH SOUTH,RIVERS,PORT HARCOURT,OLIVE DENTAL CLINIC PORTHARCOURT,"NTA RD, OPP. LARRITEL HOTEL, PORT HARCOURT",C,PRO & HIGHER,DENTAL
40028022,SOUTH SOUTH,RIVERS,PHC,OLIVET EYE CLINIC ,312 IKWERRE ROAD MARKET JUNCTION MILE 4,D,PLUS & HIGHER,OPTICAL
90128455,SOUTH SOUTH,RIVERS,PHC,OLUNWA MEDICAL CENTRE,"4, AMADI- AMA ROAD, VIA RAINBOW TOWN, TRANS AMADI L/OUT, PORT HARCOURT",D,PLUS & HIGHER,GENERAL MEDICINE
4000201,SOUTH SOUTH,RIVERS,PHC,OPTI CARE EYE CLINIC,"PLOT 19 STADIUM ROAD,",C,PRO & HIGHER,OPTICAL
4000158,SOUTH SOUTH,RIVERS,PORT HARCOURT,OPTI VUE EYE CLINIC LIMITED,"3,OBODO STREET,OLD GRA, PORT HARCOURT",D,PLUS & HIGHER,OPTICAL
4000158,SOUTH SOUTH,RIVERS,PHC,OPTI-VUE EYECARE LTD,"3 IGBODO STREET, OLD GRA PORT HARCOURT",B,MAX & HIGHER,OPTICAL
40028101,SOUTH SOUTH,RIVERS,PHC,OPTOVILLE EYE CARE,94 PSYCHIATRIC HOSPITAL ROAD RUMUOROSI PORT HARCOURT,B,MAX & HIGHER,OPTICAL
90128073,SOUTH SOUTH,RIVERS,PHC,ORTHOPLAST SURGICAL CONSULTANTS,"2 JUMBO CLOSE, OFF NNEWI STREET, RUMUOMASI",B,MAX & HIGHER,GENERAL MEDICINE
7000137,SOUTH SOUTH,RIVERS,PHC-RUMUOMAS,PAMO CLINICS AND HOSPITALS LTD,"NO 300 ABA ROAD, RUMUOMASI PORT HARCOURT.",D,PLUS & HIGHER,GENERAL MEDICINE
90129194,SOUTH SOUTH,RIVERS,PHC,PAMO TEACHING HOSPITAL,"KM 17, PORT HARCOURT/ABA-EXPRESSWAY IRIEBE,PORT HARCOURT, RIVERS STATE",D,PLUS & HIGHER,GENERAL MEDICINE
90128399,SOUTH SOUTH,RIVERS,BONNY,PAN OJ CLINIC AND DIAGNOSTIC,"68 MISSION ROAD, ROUNDABOUT, BONNY ISLAND, RIVERS STATE",C,PRO & HIGHER,GENERAL MEDICINE
6000021,SOUTH SOUTH,RIVERS,PHC - ELEKAHIA,PARAGON CLINICS AND IMAGING NIG. LTD,"96,STADIUM ROAD, ELEKAHIA, PORT HARCOURT",B,MAX & HIGHER,GENERAL MEDICINE
90128632,SOUTH SOUTH,RIVERS,IGWURUTA,PATFARE CLINIC,"KM 18, AIRPORT ROAD, (OPPOSITE TOTAL FILLING STATION) RUKPOKWU, PORT HARCOURT.",C,PRO & HIGHER,GENERAL MEDICINE
90128683,SOUTH SOUTH,RIVERS,AGIP PHC,PATRICARE HEALTH SERVICES ,48 MGBUOSHIMINI ROAD AGIP ,D,PLUS & HIGHER,GENERAL MEDICINE
5000059,SOUTH SOUTH,RIVERS,PHC,PEARL CLINIC AND MATERNITY LTD,"4 MANILLA PEPPLE STREET, D/LINE, PORT HARCOURT",B,MAX & HIGHER,GENERAL MEDICINE
4000236,SOUTH SOUTH,RIVERS,PHC RUMUOMASI,PEARLMINE EYE CARE,"59 MARKET ROAD, RUMUOMASI",D,PLUS & HIGHER,OPTICAL
4000273,SOUTH SOUTH,RIVERS,PORT HARCOURT,PEGASUS EYE CLINIC,"PLOT 6, 2ND STREET, ELEKAHIA HOUSING ESTATE",D,PLUS & HIGHER,OPTICAL
4000203,SOUTH SOUTH,RIVERS,PHC,PENNUEL EYE CLINIC,278 PH/ABA EXPRESS WAY OPPOSITE SHELL RESIDENTIAL AREA /RUMUOKWURUSI BUS STOP,D,PLUS & HIGHER,OPTICAL
40028014,SOUTH SOUTH,RIVERS,PHC,PERFECT IMAGE EYE CARE,"INSIDE IMAGE DIAGNOSTICS, 9B ELIGBAM ROAD",D,PLUS & HIGHER,OPTICAL
90128765,SOUTH SOUTH,RIVERS,ONNE,PHAREZ SPRING DIAGNOSTIC AND WELLNESS HOSPITAL,NO. 1 MAGISTRATE COURT ROAD,D,PLUS & HIGHER,GENERAL MEDICINE
40028028,SOUTH SOUTH,RIVERS,PHC,PHOTIZO EYE CLINIC,"SUITE 3, PLOT 33, EASTERN BYE-PASS, PORT HARCOURT, RIVERS STATE.",D,PLUS & HIGHER,OPTICAL
10028020,SOUTH SOUTH,RIVERS,PORT HARCOURT,PHYSIOFORT PHYSIOTHERAPY,"KM 15, ABA/PORTHACOURT EXPRESS, ELEME JUNCTION, PORT HARCOURT",D,PLUS & HIGHER,PHYSIOTHERAPY
4000282,SOUTH SOUTH,RIVERS,PHC,PLATINUM EYECARE,"4A CHIEF NWUKWE STREET BY BEWAC JUNCTION, TRANS AMADI",B,MAX & HIGHER,OPTICAL
4000306,SOUTH SOUTH,RIVERS,PHC,PLEASANT VISION EYE CARE LTD,"SUTE 1, SENTELS PLAZA, OPPOSITE DEEPERLIFE HEADQUATERS CHURCH, EAST/WEST ROAD RUMUODARA",D,PLUS & HIGHER,OPTICAL
6000071,SOUTH SOUTH,RIVERS,PH,PONYX CLINIC                                               ,"PLOT 26 PRESIDENTIAL ESTATE GRA 3, ABA-PORT HARCOURT EXPRESSWAY,",D,PLUS & HIGHER,GENERAL MEDICINE
,SOUTH SOUTH,RIVERS,PH,PORTHARCOURT EUROPEAN HOSPITAL,"100 IWOFE ROAD, PORTHARCOURT",B,MAX & HIGHER,GENERAL MEDICINE
90128400,SOUTH SOUTH,RIVERS,PH,PRAMA AND DRAAH CARE ESSENCE HOSPITAL,"CMB PLAZA, PIPELINE JUNCTION, RUMUAGHOLU ROAD, PORT HARCOURT",B,MAX & HIGHER,GENERAL MEDICINE
10028028,SOUTH SOUTH,RIVERS,PORT HARCOURT,PREMIUM PHYSIOTHERAPY AND DIAGNOSTIC CENTRE,"14 AWKA STREET, BESIDE FRSC, PORT HARCOURT",D,PLUS & HIGHER,
40028135,SOUTH SOUTH,RIVERS,PORT HARCOURT,PRETTY SMILE DENTAL CLINIC,"SHOP 18, CHRISTY PLAZA, NTA/CHOBA ROAD, OZUOBA PORT-HARCOURT, RIVERS STATE",D,PLUS & HIGHER,DENTAL
40028141,SOUTH SOUTH,RIVERS,PHC,PRIME VISION AND LASER CENTRE,"4 PRIME CLOSE, OFF CHIEF NYENWENWO AVENUE, ELIADA ESTATE, RUMUOGBA, PORT-HARCOURT",C,PRO & HIGHER,OPTICAL
45028040,SOUTH SOUTH,RIVERS,PHC,PRINCESS DENTAL CLINIC,5 NDA BROS STREET NKPOGU ,B,MAX & HIGHER,DENTAL
6500094,SOUTH SOUTH,RIVERS,PHC,PRINCESS MEDICAL CENTRE,7 NATIONAL SUPPLY ROAD BEWAC JUNCTION TRANS AMADI,C,PRO & HIGHER,GENERAL MEDICINE
90128467,SOUTH SOUTH,RIVERS,PHC,PRINCESS MEDICAL CENTRE,5 NDA BROS STREET NKPOGU ,B,MAX & HIGHER,GENERAL MEDICINE
40028143,SOUTH SOUTH,RIVERS,AKPAGP ELEME,PRISSHAMA EYE CLINIC,"13, OLD REFINERY RD, AKPAGO ELEME, RIVERS STATE",D,PLUS & HIGHER,OPTICAL
7000622,SOUTH SOUTH,RIVERS,PHC,PRISTINE  MEDICAL CONSULTANTS,"PLOT 200 EAST-WEST ROAD, RUMUODARA",D,PLUS & HIGHER,GENERAL MEDICINE
4000300,SOUTH SOUTH,RIVERS,PHC,PRISTINE EYE CLINIC,"PLOT 12 TIMOTHY LANE, RUMUOLA, PORT HARCOURT",D,PLUS & HIGHER,OPTICAL
7000622,SOUTH SOUTH,RIVERS,PHC RUMUOMASI,PRISTINE MEDICAL CENTRE,"12 RUMUOSI-OZUOBA RD, RUMUOSI, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
7000625,SOUTH SOUTH,RIVERS,PHC,PROVIDENCE CLINIC & MATERNITY,"11, RAILWAY CLOSE, BEHIND, NITEL, D-LINE",D,PLUS & HIGHER,GENERAL MEDICINE
36028194,SOUTH SOUTH,RIVERS,PHC,PYRAMID DIAGNOSTIC SERVICES,"NO 25 STATION ROAD BESIDE REDCROSS, PORT-HARCOURT, RIVERS STATE",D,PLUS & HIGHER,LABORATORY
90128116,SOUTH SOUTH,RIVERS,OYIGBO,QUEEN OF PEACE HOSPITAL,"2, NIHI STREET, SUNLIGHT ESTATE, UMUEBULE, PORT HARCOURT.",C,PRO & HIGHER,GENERAL MEDICINE
7000628,SOUTH SOUTH,RIVERS,PORT HARCOURT,QUEENS SPECIALIST HOSPITAL PH,38 RUMUOLUMENI ROAD,D,PLUS & HIGHER,GENERAL MEDICINE
,SOUTH SOUTH,RIVERS,PORT HARCOURT,RADIANCE MEDICAL CONSULTANTS,11 BIRABI STREET OPPOSITE ST. JUDE  MILITARY CHURCH,D,PLUS & HIGHER,GENERAL MEDICINE
90328003,SOUTH SOUTH,RIVERS,PHC RUMUOMASI,RAHI HOSPITALS LIMITED,"1, RAHI AVENUE, OFF KM16, EAST/WEST ROAD, BY SALVATION MINISTRIES ROAD, RUMUOSI 500102, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
4000284,SOUTH SOUTH,RIVERS,PHC,RAMBOD OPTOMETRY PRACTICE,17 AGUDAMA STREET D/LINE PORTHARCOURT,D,PLUS & HIGHER,OPTICAL
7000772,SOUTH SOUTH,RIVERS,TRANS AMADI,RANEZ MEDICAL CONSULTANTS LIMITED,"18 JESSY & JENNY ROAD, OFF, PETER ODILI RD, TRANS AMADI",C,PRO & HIGHER,GENERAL MEDICINE
7000629,SOUTH SOUTH,RIVERS,PH,RAZIELA SPECIALIST CLINIC,"7 WILLIAMS, UCHE STREET, RUMUOLA, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
6500165,SOUTH SOUTH,RIVERS,D/LINE,REHOBOTH MEDICAL SERVICE LTD.                              ," 3, PENEMA BINI STREET D/LINE , PORT HARCOURT , RIVERS.",C,PRO & HIGHER,GENERAL MEDICINE
90328004,SOUTH SOUTH,RIVERS,PORT HARCOURT,RIDCOL MEDICAL SERVICES,"26, EMEKUKU STREET, D/LINE, PORT HARCOURT RIVERS STATE.",E,PLUS MINI,GENERAL MEDICINE
90128783,SOUTH SOUTH,RIVERS,PORT HARCOURT,RIVON CLINIC,PLOT C-1 RUMUOGBA RESIDENTIAL ESTATE,C,PRO & HIGHER,GENERAL MEDICINE
,SOUTH SOUTH,RIVERS,PORT HARCOURT,ROMIROH HOSPITAL,"UNITY ESTATE ROAD 11, RUMUNDURU, PHC",D,PLUS & HIGHER,GENERAL MEDICINE
4500178,SOUTH SOUTH,RIVERS,PHC,ROS DENTAL CLINIC,"PLOT R45, OROMINIKE STREET, D LINE PORT HARCOURT ",B,MAX & HIGHER,DENTAL
,SOUTH SOUTH,RIVERS,PHC,ROYAL CARE HOSPITAL,,C,PRO & HIGHER,GENERAL MEDICINE
6500107,SOUTH SOUTH,RIVERS,PHC,SHAWSAND MEDICAL CENTRE,"KM 14, PORTHARCOURT-ABA EXPRESSWAY",B,MAX & HIGHER,GENERAL MEDICINE
90128213,SOUTH SOUTH,RIVERS,PHC,SHIELD SPECIALIST HOSPITAL,"PLOT 4 CLOSE D, PEACE VALLEY ESTATE TRANS WOJI ROAD",C,PRO & HIGHER,GENERAL MEDICINE
4000301,SOUTH SOUTH,RIVERS,PORT HARCOURT,SIGHT CARE CONSULT LIMITED,ADA GEORGE ROAD OPPOSITE PRISCILLIA  COURT BY BAKERY BUS STOP,D,PLUS & HIGHER,OPTICAL
40028106,SOUTH SOUTH,RIVERS,OBIA/AKPOR,SIGHTWAY EYE CARE AND OPTICAL SERVICES,SUIT 5 EMERALD PLAZA APKAJO - PETER ODILI LINK ROAD GBALAGAM WOJI,D,PLUS & HIGHER,OPTICAL
