CODE,ZONE,STATE,TOWN,PROVIDER,ADDRESS,CAT,PLAN,SPECIALTY
45028066,NORTH CENTRAL,KWARA,ILORIN,AYOKA MEMORIAL DENTAL CLINIC ,"GROUND FLOOR, OPPOSITE HEPZIBAH PLAZA, AL AMIN PLAZA, FATE TANKE RD, ILORIN, KWARA",D,ALL PLANS ,DENTAL
90128459,NORTH CENTRAL,KWARA,ILORIN,BEACONHEALTH DIAGNOSTICS,"64 IBRAHIM TAIWO ROAD, TAIWO ISALE",D,ALL PLANS ,DIAGNOSTICS
90128460,NORTH CENTRAL,KWARA,OFFA,BEACONHEALTH DIAGNOSTICS,"32 OLOFA WAY, ADJACENT TOTAL FILLING STATION",D,ALL PLANS ,DIAGNOSTICS
4500108,NORTH CENTRAL,KWARA,ILORIN,BLESSED DENTAL CLINIC,OMOSEBI HOSPITAL JUNCTION OFFA GARAGE AREA OPP FIRST BANK,D,ALL PLANS ,DENTAL
7000464,NORTH CENTRAL,KWARA,ILORIN,BOAZ MEDICAL,"BASIN ROAD, OPP ENERGY STATION",C,PRO & HIGHER,GENERAL MEDICINE
7000482,NORTH CENTRAL,KWARA,ILORIN,CRESCENT GOLD CROWN HOSPITAL,"OLUFUNMILAYO STREET, TANKE, ILORIN, KWARA",D,ALL PLANS ,GENERAL MEDICINE
7000080,NORTH CENTRAL,KWARA,ILORIN,DELNIK HOSPITAL,"26, OJA IYA ROAD, ILORIN, KWARA STATE",D,ALL PLANS ,GENERAL MEDICINE
90128226,NORTH CENTRAL,KWARA,ILORIN,DELOUSE MEDICAL CENTRE,"FATOLU HOUSE, 20 &30 JXN, OFFA GARAGE, ILORIN, KWARA STATE",D,ALL PLANS ,GENERAL MEDICINE
7000090,NORTH CENTRAL,KWARA,ILORIN,GARIN ALIMI HOSPITAL,"283, UMORU SARO ROAD, GARI ALIMI, ILORIN WEST",D,ALL PLANS ,GENERAL MEDICINE
90128374,NORTH CENTRAL,KWARA,OFFA,GENERAL HOSPITAL OFFA,,D,ALL PLANS ,GENERAL MEDICINE
6800135,NORTH CENTRAL,KWARA,OFFA,GENTLEMAN ABDULSALAM HOSPITAL,"OPP. OPELOYERU BLOCK INDUSTRY, ALONG ADESOYE COLLEGE, IGOSUN",D,ALL PLANS ,GENERAL MEDICINE
90128735,NORTH CENTRAL,KWARA,ILORIN,GRACEVID HOSPITAL,"92, AGBA DAM ESTATE ROAD, GAA AKANBI, ILORIN",D,ALL PLANS ,GENERAL MEDICINE
7000879,NORTH CENTRAL,KWARA,ILORIN,KHADIJAT MEMORIAL HOSPITAL,LAO BUS STOP AIRPORT ROAD ILORIN,D,ALL PLANS ,GENERAL MEDICINE
6500154,NORTH CENTRAL,KWARA,ILORIN,KIDDIZ HOSPITAL,"223 WESTERN RESERVOIR ROAD, ILORIN",D,ALL PLANS ,GENERAL MEDICINE
90128720,NORTH CENTRAL,KWARA,ILORIN,MAXIHEALTH MULTISPECIALIST HOSPITAL AND LABORATORY,"NO 6 MINNA ROAD, KWAMBA, NIGERIA",D,ALL PLANS ,GENERAL MEDICINE
7000576,NORTH CENTRAL,KWARA,ILORIN,MEDCARE HOSPITAL,"182 PIPELINE ROAD, OPP AYALA SUITE, TANKE-GAA-AKANBI, ILORIN",D,ALL PLANS ,GENERAL MEDICINE
7000472,NORTH CENTRAL,KWARA,ILORIN,MOLAB HOSPITAL,"3, OPIN ROAD, AGBA DAM ESTATE BESIDE CBN QUARTERS",A+,MAGNUM,GENERAL MEDICINE
7000355,NORTH CENTRAL,KWARA,ILORIN,OLA OLU HOSPITAL,"173, MURTALA MOHAMMED WAY, INDUSTRIAL AREA",D,ALL PLANS ,GENERAL MEDICINE
7000604,NORTH CENTRAL,KWARA,OFFA,OLALOMI HOSPITAL,"IRA ROAD OLALOMI AREA,OFFA KWARA",D,ALL PLANS ,GENERAL MEDICINE
90128622,NORTH CENTRAL,KWARA,ILORIN,OLALOMI HOSPITAL ILORIN,NO 28 DELE ABUBAKAR STREET OFF STADIUM ROAD ILORIN,D,ALL PLANS ,GENERAL MEDICINE
7000354,NORTH CENTRAL,KWARA,ILORIN,OLANREWAJU HOSPITAL,"15, ORO AGO CLOSE, OFF SABO-OKE STR",D,ALL PLANS ,GENERAL MEDICINE
5000056,NORTH CENTRAL,KWARA,ILORIN,OLUTAYO HOSPITAL,KM 4 OLD JABA ROAD SANGO ILORIN SOUTH KWARA,D,ALL PLANS ,GENERAL MEDICINE
90128241,NORTH CENTRAL,KWARA,ILORIN,OMOLOLA HOSPITAL,"OPPOSIE GSS, OLD JEBBA ROAD, MARABA",D,ALL PLANS ,GENERAL MEDICINE
4000231,NORTH CENTRAL,KWARA,ILORIN,OPEYEMI MEGA EYE CENTRE (OMEC),AMILEGBE ILORIN,D,ALL PLANS ,OPTICAL
90128475,NORTH CENTRAL,KWARA,ILORIN,PENTACARE HOSPITAL LIMITED,"BEHINDE FATE L.G.E.A. SCHOOL, MORONRANTI TOLANI STREET, FATE",D,ALL PLANS ,GENERAL MEDICINE
7000381,NORTH CENTRAL,KWARA,ILORIN,SADIKU HOSPITAL,"16&18, WAHAB FOLAWIYO RD",D,ALL PLANS ,GENERAL MEDICINE
3500010,NORTH CENTRAL,KWARA,ILORIN,"SYNLAB 9 OKE ODE CLOSE, BESIDE KWARE STATE HIGH COURT, G.R.A, ILORIN","23, OFFA ROAD, OPP. MINISTRY OF WOMEN AFFAIRS (REGISTRY) STATE HIGH COURT ILORIN",B,MAX & HIGHER,LABORATORY
40028013,NORTH CENTRAL,KWARA,ILORIN,TRINITY OPTOMETRY CLINIC,"6, MINNA CLOSE, ADEWOLE HOUSING ESTATE (INSIDE MAXIHEALTH SPECIALIST HOSPITAL)",D,ALL PLANS ,OPTICAL
85028024,NORTH CENTRAL,KWARA,ILORIN,UNION DIAGNOSTICS AND CLINICAL SERVICES PLC,"168, IBRAHIM TAIWO ROAD",D,ALL PLANS ,DIAGNOSTICS
7000724,NORTH CENTRAL,KWARA,ILORIN,YUSJIB MEDICARE,3S OPPOSITE OANDO FILLING STATION AJOSE IPO ROAD ILORIN,D,ALL PLANS ,GENERAL MEDICINE
6800118,SOUTH WEST,LAGOS,YABA,68 NARHY MILITARY HOSPITAL,"68 NIGERIAN ARMY REFERENCE HOSPITAL,YABA, YABA 100001, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90129064,SOUTH WEST,LAGOS,BADAGRY,A HARMONY HOSPITAL,"10 SAMUEL EKUNDAYO ROAD, BADAGRY, LAGOS. ",D,ALL PLANS ,GENERAL MEDICINE
7000432,SOUTH WEST,LAGOS,IFAKO IJAIYE,AB 10 MEDICARE HOSPITAL LIMITED,"3 OLA STREET KARAOLE ESTATE, COLLEGE ROAD",C,PRO & HIGHER,GENERAL MEDICINE
7000433,SOUTH WEST,LAGOS,SURULERE,AB SPECIALIST HOSPITAL,"87 RANDLE AVE, SURULERE 100211, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
6500118,SOUTH WEST,LAGOS,APAPA,ABBEY MEDICAL CENTRE,74 IDEWU STREET OLODI APAPA,D,ALL PLANS ,GENERAL MEDICINE
9040016,SOUTH WEST,LAGOS,IKEJA,ABBY'S PAEDIATRIC HOSPITAL,3 REDEMPTION CLOSE OMOLE PHASE ISHERI,C,PRO & HIGHER,PAEDIATRICS
4000250,SOUTH WEST,LAGOS,ISOLO,ACRIVISION EYECARE,2 GODWIN OMONUA STREET IREAKARI ESTATE BY BAYO OLUMIDE JUNCTION ISOLO LAGOS,D,ALL PLANS ,OPTICAL
4000125,SOUTH WEST,LAGOS,ETI OSA,ACUVIEW NIGERIA LTD,"43, AFRIBANK STR. VICTORIA ISLAND, LAGOS",D,ALL PLANS ,OPTICAL
90129083,SOUTH WEST,LAGOS,ALAKUKO,AD PRECIOUS GIFT MEDICALS,81 ADENEKAN STREET ALAKUKO LAGOS,D,ALL PLANS ,GENERAL MEDICINE
90128862,SOUTH WEST,LAGOS,AGEGE,ADAMS HOSPITAL,16 ADEYEMI STREET ALHAJA 1 BUS STOP AGEGE,D,ALL PLANS ,GENERAL MEDICINE
90128486,SOUTH WEST,LAGOS,ETI OSA,ADCARE HOSPITAL LIMITED,"1,GANIU OGUNLANA CLOSE BY MAYFAIR GARDEN AWOYAYA IBEJU LEKKI",B,MAX & HIGHER,GENERAL MEDICINE
90128265,SOUTH WEST,LAGOS,BADAGRY,ADEBAYO LIVING TOWER HOSPITAL,"8 ADEBAYO OJAJUNI STREET, OFF KEMUTE BUS STOP, OLORUNDA",D,ALL PLANS ,GENERAL MEDICINE
90128008,SOUTH WEST,LAGOS,IKOTUN,ADEBAYO SPECIALIST HOSPITAL,"14 AJENIFUJA STREET, BAMSHAK BUS STOP, OFF GOVERNOR'S ROAD",D,ALL PLANS ,GENERAL MEDICINE
65028004,SOUTH WEST,LAGOS,IKEJA,ADEFEMI HOSPITAL,"49 SERIKI ARO AVENUE OFF AJAO ROAD,OFF ADENIYI JONES",D,ALL PLANS ,GENERAL MEDICINE
65028001,SOUTH WEST,LAGOS,AGBARA,ADEMOLA HOSPITAL & MATERNITY,"1 OMOWALE STREET,KM 28 CELE BUS STOP, IJANIKIN",D,ALL PLANS ,GENERAL MEDICINE
4000126,SOUTH WEST,LAGOS,LAGOS - ISLAND,ADETULA OPTICAL SERVICES NIG. LTD                           ,"NO 144 LEWIS STREET, LAGOS ISLAND, LAGOS",D,ALL PLANS ,OPTICAL
65028003,SOUTH WEST,LAGOS,SURULERE,ADONAI MEDICAL CENTER,"3B, ADEKUNLE KUYE STREET, OFF AGBONYIN AVENUE",A,PROMAX & HIGHER,GENERAL MEDICINE
90128890,SOUTH WEST,LAGOS,IKORODU,ADURAKING HOSPITAL AND MATERNITY,"90 LAGOS ROAD, HARUNA BUS STOP BESIDE FIRST BANK",D,ALL PLANS ,GENERAL MEDICINE
90128618,SOUTH WEST,LAGOS,IKORODU,AE AIMA HOSPITAL LTD,IBIKUNOLUWA BUILDIING MACAULAY B/STOP,D,ALL PLANS ,GENERAL MEDICINE
6000155,SOUTH WEST,LAGOS,IKEJA,AFRIGLOBAL MEDICARE LIMITED,"8, MOBOLAJI BANK-ANTHONY WAY, UNITY BUS STOP, IKEJA",B,MAX & HIGHER,DIAGNOSTICS
3300017,SOUTH WEST,LAGOS,IKORODU,AFRIGLOBAL MEDICARE LIMITED,NO 78 TOS BENSON ROAD(BEACH ROAD) OPPOSITE MOBIL FILLING STATION,B,MAX & HIGHER,DIAGNOSTICS
3300014,SOUTH WEST,LAGOS,ABULE EGBA,AFRIGLOBAL MEDICARE LIMITED ABULE-EGBA,"13 WINFUNKE OLOWE CRESCENT, OFF LAGOS-ABEOKUTA EXPY, 100273, OJOKORO",B,MAX & HIGHER,DIAGNOSTICS
3300014,SOUTH WEST,LAGOS,IKOTUN,AFRIGLOBAL MEDICARE LIMITED IGANDO,"KM 16,ISHERI LASU ROAD, ALIMOSHO, IGANDO",B,MAX & HIGHER,DIAGNOSTICS
3300015,SOUTH WEST,LAGOS,IGBOBI,AFRIGLOBAL MEDICARE LIMITED IGBOBI,"1 HUSSEY PLAZA 1, HUSSEY ROAD, OFF HERBERT MACAULAY WAY, OPPOSITE YABATECH, YABA, LAGOS",B,MAX & HIGHER,DIAGNOSTICS
6000155,SOUTH WEST,LAGOS,IKEJA,AFRIGLOBAL MEDICARE LIMITED IKEJA ANNEXE,"71, MOBOLAJI BANK ANTHONY WAY, BY OLOWU STREET, IKEJA",B,MAX & HIGHER,DIAGNOSTICS
3300017,SOUTH WEST,LAGOS,IKORODU,AFRIGLOBAL MEDICARE LIMITED IKORODU,"BY UNITY BUSTOP, IKEJA, LAGOS,",B,MAX & HIGHER,DIAGNOSTICS
3300018,SOUTH WEST,LAGOS,CHEVRON,AFRIGLOBAL MEDICARE LIMITED LEKKI (CHEVRON),"6, OLUSESI OLUGBOROGAN STREET, BEHIND TYSE OIL                                    BY CONSERVATION CENTRE (ALTERNATIVE ROUTE), LEKKI-EPE EXPRESSWAY (BY CHEVRON QUARTERS), LEKKI PENINSULA, LAGOS.",B,MAX & HIGHER,DIAGNOSTICS
3300019,SOUTH WEST,LAGOS,VICTORIA ISLAND,AFRIGLOBAL MEDICARE LIMITED VICTORIA ISLAND,"PLOT 1192A KASUMU EKEMODE STREET, OFF SAKA TINUBU STREET, VICTORIA ISLAND, LAGOS.",B,MAX & HIGHER,DIAGNOSTICS
90128566,SOUTH WEST,LAGOS,IKEJA,AFRIHEALTH DIAGNOSTICS SERVICES LTD,13 A OLADIPO BATEYE STR. IKEJA GRA,D,ALL PLANS ,DIAGNOSTICS
7000180,SOUTH WEST,LAGOS,GBAGADA,AFRIMED SPECIALIST HOSPITAL,1B WILLIAMS STREET OFF DIYA STREET SAWMILL GBAGADA,C,PRO & HIGHER,GENERAL MEDICINE
7000785,SOUTH WEST,LAGOS,IYANA IPAJA,AGAPE MEDICAL CENTRE,"16, OGUNBIYI ILO STREET, OLUDE B/STOP IPAJA, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
7000728,SOUTH WEST,LAGOS,OKOTA,AGO MEDICAL CENTRE,"6, OYINLOLA CLOSE, AGO PALACE WAY, OKOTA",D,ALL PLANS ,GENERAL MEDICINE
91428002,SOUTH WEST,LAGOS,ILUPEJU,A-ILUPEJU ENT CLINIC,"20 ILAKA ST, ILUPEJU",A++,INTERNATIONAL,ENT
4500001,SOUTH WEST,LAGOS,SURULERE,AIRE DENTAL CLINIC,"30 ENITAN STREET AGUDA SURULERE, LAGOS",D,ALL PLANS ,DENTAL
4500002,SOUTH WEST,LAGOS,VICTORIA ISLAND,AIRE DENTAL VI,"299 AKIN OLUGBADE STREET, OFF IDOWU MARTINS STREET, VICTORIA ISLAND",D,ALL PLANS ,DENTAL
4000251,SOUTH WEST,LAGOS,BADAGRY,AISYL EYE CLINIC,"GALAXY COMPLEX, SUITE 45/46, AFTER AGBARA POLICE STATION, OFF BADAGRY EXPRESSWAY, AGBARA",D,ALL PLANS ,OPTICAL
90128158,SOUTH WEST,LAGOS,IKORODU,AJAYI MEDICAL CENTRE,50 ELUKU STREET,C,PRO & HIGHER,GENERAL MEDICINE
7000913,SOUTH WEST,LAGOS,KETU,AL AFIAT HOSPITAL,"27 AINA STREET, AGILITI, MILE 12, KETU",D,ALL PLANS ,GENERAL MEDICINE
90128897,SOUTH WEST,LAGOS,AGEGE,AL IMAN HOSPITAL,"20 SURULERE ROAD, DOPEMU",D,ALL PLANS ,GENERAL MEDICINE
40028076,SOUTH WEST,LAGOS,ALIMOSHO,ALALADE MEMORIAL EYE CLINIC,"26B, AMINAT BURDGE STREET, ADEXSON VULCANIZER B/STOP. IYANA IBA",D,ALL PLANS ,OPTICAL
90128078,SOUTH WEST,LAGOS,DOPEMU,ALALADE MEMORIAL HOSPITAL,"NO 67, OSHODI ABEOKUTA EXPRESSWAY DOPEMU AGEGE",D,ALL PLANS ,GENERAL MEDICINE
40028033,SOUTH WEST,LAGOS,OBALENDE,ALEPHS EYELAND CLINIC,"16, HAWLEY STREET, OBALENDE",D,ALL PLANS ,OPTICAL
90128987,SOUTH WEST,LAGOS,ALIMOSHO,ALIMOSHO GENERAL HOSPITAL,"KM 4,LASU-ISHERI EXPRESS WAY.GENERAL BUS STOP IGANDO LAGOS STATE NIGERIA.",D,ALL PLANS ,GENERAL MEDICINE
4500003,SOUTH WEST,LAGOS,ONIRU,ALL SMILES DENTAL CLINIC,"7 TF KUBOYE STREET , ONIRU, VI, LAGOS",D,ALL PLANS ,DENTAL
7000060,SOUTH WEST,LAGOS,ALABA,ALL SOUL’S CLINICS LIMITED,"OJO RD, ALABA 100211, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
7000060,SOUTH WEST,LAGOS,APAPA,ALL SOULS CLINIC LTD APAPA,"255, OJO ROAD, AJEGUNLE APAPA, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
7000440,SOUTH WEST,LAGOS,AGEGE,ALL SOULS INFIRMARY HOSPITAL,"8,CHURCH STREET,ELERE,AGEGE",C,PRO & HIGHER,GENERAL MEDICINE
85028010,SOUTH WEST,LAGOS,GBAGADA,"ALPHA MEAD HEALTHCARE MANAGEMENT SERVICES, GBAGADA RADIOLOGY CENTRE",GBAGADA GENERAL HOSPITAL,D,ALL PLANS ,RADIOLOGY
4500176,SOUTH WEST,LAGOS,OKOTA,AMANADEL DENTAL,"1, LATEEF AREGBE STREET, AGO PALACE WAY,",D,ALL PLANS ,DENTAL
40028005,SOUTH WEST,LAGOS,IKOYI,AMARA MEDICARE LIMITED  - IKOYI,"202 AWOLOWO RD, IKOYI, LAGOS",D,ALL PLANS ,DENTAL & OPTICAL
45028009,SOUTH WEST,LAGOS,SANGOTEDO,AMARA MEDICARE LIMITED  - SANGOTEDO,"FOUNTAIN SPRINGVILLE ESTATE, CARDINAL ANTHONY OLUBUNMI OKOGIE RD, SANGOTEDO",D,ALL PLANS ,DENTAL & OPTICAL
6000156,SOUTH WEST,LAGOS,VGC,"AMARA MEDICARE LIMITED  - VGC, LEKKI","PLOT 76B ELEGANZA GARDENS, OPPOSITE VGC, AJA, LAGOS",D,ALL PLANS ,DENTAL & OPTICAL
90128556,SOUTH WEST,LAGOS,IBEJU-LEKKI,AMARACHI CLINIC,"5, OKE-OWODE STREET, LAKOWE, MAYFAIR GARDEN CITY, AWOYAYA",D,ALL PLANS ,GENERAL MEDICINE
90528001,SOUTH WEST,LAGOS,SURULERE,AMAZING HEART CARDIOLOGY CENTRE SURULERE,"23, BISHOP CROWTHER STREET OFF AKERELE, SURULERE",D,ALL PLANS ,CARDIOLOGY
7000188,SOUTH WEST,LAGOS,OGUDU,AMESO CLINIC,NO 7 JUMAT OLUKOYA STREET OFF OGUDU ROAD OJOTA,C,PRO & HIGHER,GENERAL MEDICINE
90128702,SOUTH WEST,LAGOS,AMUWO-ODOFIN,AMUWO MEDICAL CENTRE LIMITED (AMC HOSPITAL),"PLOT 343 HOUSE, 19 DURBAR ROAD, LAGOS, AMUWO ODOFIN, NIGERIA",B,MAX & HIGHER,GENERAL MEDICINE
90128321,SOUTH WEST,LAGOS,IFAKA - AGEGE,ANCILLA CATHOLIC HOSPITAL,"I1/3, ODUMOSU CLOSE, IMOLA BUS STOP, IFAKO AGEGE",D,ALL PLANS ,GENERAL MEDICINE
90128321,SOUTH WEST,LAGOS,IJU-ISHAGA,ANCILLA CATHOLIC HOSPITAL,"3/5 MUYIWA OLOJO STR, IJU ISHAGA",D,ALL PLANS ,GENERAL MEDICINE
4500032,SOUTH WEST,LAGOS,IKOYI,ANDCHRISTIE DENTAL,46 RAYMOND NJOKU STREET OFF AWOLOWO ROAD SOUTH WEST IKOYI,D,ALL PLANS ,DENTAL
90128541,SOUTH WEST,LAGOS,ILUPEJU,ANDROMEDA HEALTHCARE SERVICES LTD,4B BABATUNDE OKI STREET,D,ALL PLANS ,GENERAL MEDICINE
7000194,SOUTH WEST,LAGOS,BARIGA,ANIYUN HOSPITAL LTD,"3, FEMI ADERIBIGBE CLOSE, IFAKO, GBAGADA, LAGOS",B,MAX & HIGHER,GENERAL MEDICINE
90128918,SOUTH WEST,LAGOS,IKORODU,APENA MEDICAL CENTRE,"29 JAIYESIMI, AGA",D,ALL PLANS ,GENERAL MEDICINE
4500055,SOUTH WEST,LAGOS,VICTORIA ISLAND,AQUAGEM DENTAL,"NO 3B LIGALI AYORINDE STREET, VICTORIA ISLAND",A+,MAGNUM,DENTAL
6000157,SOUTH WEST,LAGOS,ALIMOSHO,ARABA MEDICAL CENTER,"17 EKORO AGBELEJKALE ROAD, BABA IJEBU B/STOP, ABULE EGBA",C,PRO & HIGHER,GENERAL MEDICINE
4500181,SOUTH WEST,LAGOS,IKEJA,ARISTOOTHCRAT DENTAL CLINIC,"25, SALVATION ROAD, OPEBI,IKEJA",C,PRO & HIGHER,DENTAL
,SOUTH WEST,LAGOS,IFAKO IJAIYE,ARMADA MERCYCARE HOSPITAL,"11 AMUSAN STREET, AYO NI O BUS STOP",D,ALL PLANS ,GENERAL MEDICINE
85028008,SOUTH WEST,LAGOS,IKEJA,ARRIVE ALIVE DIAGNOSTICS,20 GRA IKEJA OLADIPO BATEYE ROAD LAGOS,C,PRO & HIGHER,DIAGNOSTICS
90128082,SOUTH WEST,LAGOS,IKEJA,ARTHRIMED SPECIALIST CLINIC (REFERRALS ONLY),"2 REVD OGUNBIYI STREET, GRA, IKEJA",A+,MAGNUM,RHEUMATOLOGY
90128060,SOUTH WEST,LAGOS,LEKKI,ARUBAH FAMILY MEDICAL CENTRE,"NO 9 KUDIRAT SALAMI STREET,AGUNGI,LEKKI",A+,MAGNUM,GENERAL MEDICINE
7000198,SOUTH WEST,LAGOS,IKORODU,ARUNA OGUN SPECIALIST HOSPITAL,"2/4, BAMIMOSU STREET, EBUTE,IPAKODO,IKORODU",C,PRO & HIGHER,GENERAL MEDICINE
7000448,SOUTH WEST,LAGOS,ALAGBADO,ARUNA OGUN SPECIALIST HOSPITAL,"5 ADERU AJITE ST, ALAGBADO, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
7000450,SOUTH WEST,LAGOS,AJAH,ASMAN DENTAL,"KEMFAT ROAD THOMAS VILLAGE, BESIDE DOREN HOSPITAL, LAGOS EPE EXP. WAY, AJAH",D,ALL PLANS,DENTAL
90128814,SOUTH WEST,LAGOS,LEKKI,ATLANTIS PEDIATRIC HOSPITAL,"PLOT 64 FOLA OSIBO ROAD, BY VICTORIA AROBIEKE STREET",A,PROMAX & HIGHER,GENERAL MEDICINE
4500186,SOUTH WEST,LAGOS,ISOLO,AVE DENTAL CLINIC,"30, AGO PALACE WAY, AGO-OKOTA",D,ALL PLANS ,DENTAL
7000802,SOUTH WEST,LAGOS,ONIRU,AVE MARIA HOSPITAL,BLOCK 7 PLOT 14 OBA IDOWU ABIODUN ONIRU LAYOUT VICTORIA ISLAND,A+,MAGNUM,GENERAL MEDICINE
90129006,SOUTH WEST,LAGOS,APAPA,AVO ERI MEDICAL CENTRE,"15, PAYNE CRESCENT, APAPA ",D,ALL PLANS ,GENERAL MEDICINE
90129006,SOUTH WEST,LAGOS,APAPA,AVO ERI DENTAL CLINIC,"15, PAYNE CRESCENT, APAPA ",D,ALL PLANS,DENTAL
7000739,SOUTH WEST,LAGOS,SURULERE,AVON MEDICAL CENTRE ,"8A ADEDAMOLA CLOSE OFF BODE THOMAS STREET, SURULERE LAGOS",B,MAX & HIGHER,GENERAL MEDICINE
7000750,SOUTH WEST,LAGOS,LAGOS ISLAND,AWOLIYI MEMORIAL MEDICAL CENTRE,"183 BAMGBOSE STREET,LAGOS ISLAND",D,ALL PLANS ,GENERAL MEDICINE
6500046,SOUTH WEST,LAGOS,IJU-AGEGE,AYODELE MEDICAL CENTRE,"1, AYODELE CLOSE, OFF JONATHAN COKER ROAD, FAGBA JUNCTION, IJU-AGEGE, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90128016,SOUTH WEST,LAGOS,KETU,AZIR HEALTHCARE,"47 ODUNTAN STREET,IKOSI KETU",D,ALL PLANS ,GENERAL MEDICINE
7000452,SOUTH WEST,LAGOS,IJOKO,AZYGUS HOSPITAL & MATERNITY,"ADEKUNLE ADEBAYO AVE, IJOKO",D,ALL PLANS ,GENERAL MEDICINE
90128514,SOUTH WEST,LAGOS,KOSOFE,BARBINTON MEDICAL CENTRE,"9, SAMUEL ANIBABA STREET, KETU",D,ALL PLANS ,GENERAL MEDICINE
7000003,SOUTH WEST,LAGOS,LEKKI,BARNES HOSPITAL,"PLOT 34B CHIEF YUSUF ABIODUN ONIRU RD DIDEOLU ESTATE,",B,MAX & HIGHER,GENERAL MEDICINE
90128769,SOUTH WEST,LAGOS,KETU,BASE SPECIALIST HOSPITAL,22 DEMURIN ROAD BY MASCARA JUNCTION KETU LAGOS,D,ALL PLANS ,GENERAL MEDICINE
90129169,SOUTH WEST,LAGOS,IKORODU,BAYTU SEHA HOSPITAL,"PLOT 6 DEGOLU ROAD, BESIDE LG PRIMARY SCHOOL,IGBELARA, IKORODU LAGOS",D,ALL PLANS,GENERAL MEDICINE
30028012,SOUTH WEST,LAGOS,IKEJA,BEACONHEALTH DIAGNOSTICS,82A ADENIYI JONES STREET,D,ALL PLANS ,DIAGNOSTICS
30028012,SOUTH WEST,LAGOS,LEKKI,BEACONHEALTH DIAGNOSTICS,"70 FATAI IDOWU STREET, OFF ADMIRALTY WAY, LEKKI PHASE ONE",D,ALL PLANS ,DIAGNOSTICS
90128456,SOUTH WEST,LAGOS,SANGOTEDO,BEACONHEALTH DIAGNOSTICS,"GM INTERNATIONAL SHOPPING MALL, OPP JEM-ROYAL SCHOOLS, LEKKI-EPE EXPRESS WAY",D,ALL PLANS ,DIAGNOSTICS
4500007,SOUTH WEST,LAGOS,VICTORIA ISLAND,BEACONHILL SMILE CLINIC,8A ADEOLA ODEKU VICTORIA ISLAND,D,ALL PLANS ,DENTAL
4500167,SOUTH WEST,LAGOS,IKEJA,BEACONHILL SMILE IKEJA,"50 TO 52 TOYIN STREET OPPOSITE DOMINOS PIZZA,IKEJA",D,ALL PLANS ,DENTAL
7000214,SOUTH WEST,LAGOS,AKOWONJO,BEE HESS HOSPITAL,"155, AKOWONJO ROAD, AKOWONJO, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
90128725,SOUTH WEST,LAGOS,LEKKI,BELMEDICARE HOSPITAL,"BLOCK 25,PLOT 5,OLUGBOROGAN OLUSESI STREET/ADIO OLUSESI ROAD,OFF LEKKI CONSERVATION CENTRE,CHEVRON DRIVE,LAGOS",D,ALL PLANS ,GENERAL MEDICINE
4000270,SOUTH WEST,LAGOS,AJAO ESTATE,BELVISION EYECARE LIMITED AJAO,"8, LATIF SALAMI STREET, GODS GLORY PLAZA NEAR AIRPORT JUNCTION",D,ALL PLANS ,OPTICAL
4000269,SOUTH WEST,LAGOS,OSHODI,BELVISION EYECARE LIMITED MAFOLUKU,"107 MAFOLUKU ROAD, SAME BUILDING WITH FBN, BESIDE DOMINO MAFOLUKU OSHODI-ISOLO, 100001, LAGOS",D,ALL PLANS ,OPTICAL
90728007,SOUTH WEST,LAGOS,AMUWO-ODOFIN,BENNY CHILD CARE SERVICES,"3 ALHAJA MOJISOLA KAZEEM STR, DIVINE ESTATE, AMUWO ODOFIN, LAGOS STATE,",D,ALL PLANS ,PSYCHIATRY
4000245,SOUTH WEST,LAGOS,IKEJA,BERACCA EYE CLINIC LTD IKEJA,"74 ADENIYI JONES AVENUE, IKEJA",D,ALL PLANS ,OPTICAL
4000004,SOUTH WEST,LAGOS,LEKKI,BERACCA EYE CLINIC LTD LAGOS,"PLOT 6 TF KUBOYE ROAD, ONIRU LEKKI PHASE 1",D,ALL PLANS ,OPTICAL
7000793,SOUTH WEST,LAGOS,IKORODU,BERNICE CLINIC,"318,LAGOS ROAD,OGOLONTO BUS STOP",C,PRO & HIGHER,GENERAL MEDICINE
7000793,SOUTH WEST,LAGOS,MILE 12,BERNICE CLINIC,"5, FADARE STREET, MILE 12",D,ALL PLANS ,GENERAL MEDICINE
7000004,SOUTH WEST,LAGOS,IKOYI,BEST CARE ,2A KEFFI STREET SOUTH WEST IKOYI,B,MAX & HIGHER,GENERAL MEDICINE
90128689,SOUTH WEST,LAGOS,SURULERE,BEST FRIENDS B-F SPECIALIST HOSPITAL,"25 WOLE MADARIOLA STREET, LAGOS, NIGERIA",C,PRO & HIGHER,GENERAL MEDICINE
90129117,SOUTH WEST,LAGOS,IKEJA,BETHEL WOMEN SPECIALIST HOSPITAL,"14, OLA STREET, OFF AYO-ALABI ROAD, OKE IRA OGBA, IKEJA LAGOS",D,ALL PLANS,GENERAL MEDICINE
